sale_id,store_id,sale_time,sale_status,subtotal_amount,discount_amount,tax_amount,refund_amount,total_amount
8661,2,2026-02-01 11:25:00,completed,56.69,2.00,4.85,0,59.54
8662,3,2026-07-22 20:15:00,partially_refunded,22.03,2.00,1.78,3.58,21.81
8663,2,2026-04-16 15:10:00,completed,53.90,0.00,4.78,0,58.68
8664,3,2025-11-21 20:10:00,completed,49.08,1.50,4.22,0,51.80
8665,3,2026-07-18 09:15:00,partially_refunded,66.92,1.50,5.81,15.22,71.23
8666,2,2026-07-25 09:40:00,completed,43.30,2.00,3.67,0,44.97
8667,1,2026-01-18 11:10:00,completed,65.91,0.00,5.85,0,71.76
8668,3,2026-04-27 11:15:00,completed,44.23,0.00,3.93,0,48.16
8669,2,2026-05-18 17:50:00,partially_refunded,69.00,0.00,6.12,7.16,75.12
8670,1,2026-05-13 11:10:00,completed,31.43,0.00,2.79,0,34.22
8671,2,2026-06-24 12:20:00,completed,35.53,0.00,3.15,0,38.68
8672,3,2025-11-03 14:40:00,completed,70.77,0.00,6.28,0,77.05
8673,3,2026-02-28 15:45:00,completed,101.44,3.50,8.69,0,106.63
8674,1,2026-02-02 13:15:00,completed,38.93,0.00,3.46,0,42.39
8675,2,2026-03-14 14:40:00,completed,23.97,0.00,2.13,0,26.10
8676,1,2026-01-09 17:10:00,completed,41.41,1.00,3.59,0,44.00
8677,1,2026-02-06 19:00:00,completed,4.99,0.00,0.44,0,5.43
8678,2,2026-01-26 17:55:00,completed,4.49,0.50,0.35,0,4.34
8679,1,2025-11-30 19:25:00,completed,83.37,3.00,7.13,0,87.50
8680,2,2026-02-08 12:45:00,completed,16.96,0.00,1.51,0,18.47
8681,2,2025-11-05 16:10:00,completed,4.49,0.00,0.40,0,4.89
8682,2,2026-04-13 14:45:00,completed,53.90,0.50,4.74,0,58.14
8683,1,2026-07-31 14:35:00,completed,4.29,0.00,0.38,0,4.67
8684,1,2026-07-25 11:00:00,completed,48.43,1.50,4.17,0,51.10
8685,1,2026-02-14 15:15:00,completed,29.94,0.00,2.66,0,32.60
8686,1,2026-07-19 10:20:00,completed,37.81,1.50,3.22,0,39.53
8687,1,2025-11-02 08:10:00,completed,43.92,0.00,3.90,0,47.82
8688,3,2026-07-16 20:45:00,voided,0,0,0,0,0
8689,1,2025-11-05 17:15:00,partially_refunded,63.89,0.00,5.67,20.66,69.56
8690,1,2026-05-09 20:30:00,voided,0,0,0,0,0
8691,1,2026-01-16 17:55:00,completed,8.97,0.00,0.80,0,9.77
8692,2,2026-01-18 08:10:00,completed,80.38,2.00,6.96,0,85.34
8693,2,2026-02-01 10:10:00,completed,59.30,0.00,5.26,0,64.56
8694,3,2026-01-25 17:05:00,completed,5.29,0.00,0.47,0,5.76
8695,2,2026-04-18 16:55:00,completed,18.47,1.50,1.51,0,18.48
8696,2,2026-01-15 19:20:00,completed,111.85,2.00,9.75,0,119.60
8697,2,2026-03-13 20:55:00,completed,72.90,1.00,6.38,0,78.28
8698,1,2026-06-27 20:10:00,completed,65.87,0.00,5.85,0,71.72
8699,2,2026-04-29 12:25:00,completed,135.30,3.50,11.70,0,143.50
8700,1,2026-03-24 20:20:00,completed,45.38,1.50,3.89,0,47.77
8701,3,2026-03-02 14:45:00,voided,0,0,0,0,0
8702,1,2025-11-21 14:00:00,completed,14.98,0.00,1.33,0,16.31
8703,3,2026-03-28 09:40:00,completed,66.50,0.00,5.90,0,72.40
8704,2,2025-12-19 19:45:00,completed,34.44,1.00,2.97,0,36.41
8705,1,2025-12-09 10:30:00,completed,26.97,1.00,2.30,0,28.27
8706,3,2026-04-29 19:40:00,completed,49.91,0.00,4.43,0,54.34
8707,2,2026-01-16 10:10:00,completed,71.36,1.50,6.20,0,76.06
8708,2,2026-01-10 13:35:00,completed,34.83,2.00,2.91,0,35.74
8709,3,2026-04-24 16:30:00,completed,83.86,1.00,7.35,0,90.21
8710,1,2026-06-20 12:40:00,completed,38.05,0.00,3.38,0,41.43
8711,2,2026-04-01 15:15:00,completed,47.21,2.00,4.01,0,49.22
8712,1,2025-12-26 18:45:00,completed,56.11,0.00,4.98,0,61.09
8713,3,2026-03-10 18:10:00,completed,58.93,0.50,5.19,0,63.62
8714,1,2026-07-29 19:00:00,partially_refunded,22.46,0.00,1.99,9.79,24.45
8715,2,2026-05-18 20:25:00,completed,41.74,0.00,3.70,0,45.44
8716,3,2025-12-14 16:50:00,completed,54.93,1.50,4.74,0,58.17
8717,3,2026-07-08 12:10:00,completed,17.98,0.00,1.60,0,19.58
8718,3,2026-03-22 13:05:00,completed,58.43,0.00,5.19,0,63.62
8719,3,2026-07-07 09:15:00,completed,74.89,0.00,6.65,0,81.54
8720,1,2026-05-15 18:50:00,completed,108.61,2.00,9.46,0,116.07
8721,1,2026-03-26 08:25:00,completed,68.41,2.00,5.89,0,72.30
8722,2,2026-05-06 13:35:00,completed,30.23,0.00,2.68,0,32.91
8723,2,2025-12-12 09:10:00,completed,33.12,0.00,2.94,0,36.06
8724,3,2026-05-19 10:45:00,completed,23.97,0.00,2.13,0,26.10
8725,3,2025-12-17 09:05:00,completed,13.16,0.00,1.17,0,14.33
8726,1,2026-02-14 18:55:00,completed,38.90,3.50,3.14,0,38.54
8727,3,2026-06-26 09:10:00,completed,49.09,1.00,4.27,0,52.36
8728,3,2026-01-23 20:20:00,completed,60.41,0.00,5.36,0,65.77
8729,3,2026-05-25 10:35:00,completed,75.28,0.00,6.68,0,81.96
8730,1,2026-01-19 11:00:00,completed,86.05,3.00,7.37,0,90.42
8731,2,2026-05-19 19:50:00,completed,100.22,0.00,8.89,0,109.11
8732,1,2026-03-14 19:50:00,completed,14.97,0.00,1.33,0,16.30
8733,2,2026-07-09 17:05:00,completed,21.46,0.00,1.90,0,23.36
8734,1,2026-02-10 19:35:00,completed,22.95,0.00,2.04,0,24.99
8735,1,2025-12-07 14:45:00,completed,99.44,0.00,8.83,0,108.27
8736,2,2026-02-01 20:40:00,completed,98.10,0.50,8.66,0,106.26
8737,2,2026-04-17 18:35:00,partially_refunded,52.43,0.00,4.65,4.89,57.08
8738,2,2025-11-24 17:15:00,completed,25.96,0.00,2.30,0,28.26
8739,3,2025-12-21 17:15:00,completed,61.57,0.50,5.42,0,66.49
8740,3,2026-07-29 13:10:00,completed,15.48,0.00,1.37,0,16.85
8741,3,2026-03-16 09:35:00,completed,27.32,0.00,2.42,0,29.74
8742,2,2026-03-20 14:50:00,voided,0,0,0,0,0
8743,1,2025-12-03 13:00:00,completed,29.45,0.00,2.61,0,32.06
8744,3,2026-07-08 10:30:00,completed,27.96,0.00,2.48,0,30.44
8745,1,2026-03-31 12:55:00,completed,58.21,1.00,5.08,0,62.29
8746,2,2026-01-24 20:15:00,completed,55.41,0.00,4.92,0,60.33
8747,2,2025-12-17 20:05:00,completed,14.97,0.00,1.33,0,16.30
8748,2,2025-12-25 19:10:00,completed,61.88,0.00,5.49,0,67.37
8749,1,2026-04-23 13:40:00,completed,37.96,0.00,3.37,0,41.33
8750,2,2025-12-08 12:45:00,completed,27.54,0.00,2.44,0,29.98
8751,3,2026-07-03 09:40:00,completed,79.99,2.50,6.88,0,84.37
8752,2,2026-07-17 08:10:00,voided,0,0,0,0,0
8753,3,2026-06-04 17:20:00,completed,61.88,0.00,5.49,0,67.37
8754,1,2025-12-17 10:40:00,completed,37.43,0.00,3.32,0,40.75
8755,1,2026-03-21 17:25:00,completed,57.21,0.50,5.03,0,61.74
8756,2,2026-04-03 20:00:00,completed,86.89,0.00,7.71,0,94.60
8757,2,2026-04-18 15:35:00,completed,0.79,0.00,0.07,0,0.86
8758,1,2026-02-13 14:20:00,completed,64.17,1.00,5.61,0,68.78
8759,2,2026-04-30 12:35:00,completed,22.96,0.00,2.04,0,25.00
8760,2,2026-07-07 16:55:00,refunded,8.98,0.00,0.80,9.78,9.78
8761,1,2026-04-21 18:20:00,voided,0,0,0,0,0
8762,2,2026-04-16 20:15:00,completed,13.46,0.00,1.19,0,14.65
8763,3,2025-12-12 20:40:00,completed,17.96,0.00,1.59,0,19.55
8764,1,2025-11-13 13:30:00,completed,36.45,0.00,3.23,0,39.68
8765,3,2026-07-02 16:15:00,completed,17.16,0.00,1.52,0,18.68
8766,3,2025-11-15 10:25:00,completed,74.98,1.50,6.52,0,80.00
8767,1,2026-02-22 17:30:00,completed,65.18,0.50,5.74,0,70.42
8768,1,2026-02-26 14:35:00,completed,76.68,0.79,6.74,0,82.63
8769,3,2026-03-13 11:00:00,completed,97.84,0.50,8.64,0,105.98
8770,1,2026-02-13 14:50:00,completed,62.20,1.50,5.39,0,66.09
8771,3,2026-06-13 14:20:00,completed,25.47,0.00,2.26,0,27.73
8772,1,2025-12-12 10:40:00,completed,78.94,0.00,7.01,0,85.95
8773,1,2026-05-31 14:20:00,completed,103.25,1.50,9.03,0,110.78
8774,2,2026-06-06 15:10:00,completed,45.42,2.00,3.85,0,47.27
8775,3,2026-01-04 09:40:00,completed,0.79,0.00,0.07,0,0.86
8776,1,2026-01-19 19:30:00,completed,62.51,0.00,5.55,0,68.06
8777,1,2026-04-24 11:50:00,completed,53.94,0.00,4.79,0,58.73
8778,3,2026-07-19 14:05:00,completed,32.02,0.50,2.80,0,34.32
8779,2,2026-06-19 16:30:00,completed,13.96,0.50,1.19,0,14.65
8780,2,2025-11-11 15:25:00,completed,56.01,0.00,4.97,0,60.98
8781,1,2025-12-13 08:35:00,completed,134.85,2.00,11.79,0,144.64
8782,3,2025-12-18 10:35:00,completed,60.88,2.00,5.23,0,64.11
8783,3,2026-01-25 12:00:00,completed,18.98,0.00,1.68,0,20.66
8784,3,2026-03-04 14:15:00,completed,45.92,2.00,3.90,0,47.82
8785,3,2026-02-19 09:05:00,completed,15.46,0.00,1.37,0,16.83
8786,3,2026-04-08 11:50:00,completed,14.97,0.00,1.33,0,16.30
8787,1,2026-04-01 15:00:00,completed,25.96,0.00,2.30,0,28.26
8788,1,2026-04-04 09:25:00,voided,0,0,0,0,0
8789,1,2026-04-22 10:30:00,completed,115.81,0.00,10.28,0,126.09
8790,2,2025-11-02 10:00:00,completed,34.42,0.00,3.05,0,37.47
8791,3,2026-02-25 13:30:00,completed,5.49,0.00,0.49,0,5.98
8792,2,2026-06-29 20:05:00,completed,77.47,0.50,6.83,0,83.80
8793,1,2026-06-02 09:25:00,completed,49.10,2.50,4.14,0,50.74
8794,3,2026-07-09 10:55:00,completed,76.88,0.50,6.78,0,83.16
8795,3,2026-04-01 20:45:00,completed,61.99,0.00,5.50,0,67.49
8796,1,2026-02-15 16:50:00,voided,0,0,0,0,0
8797,1,2026-01-03 14:05:00,completed,6.49,0.50,0.53,0,6.52
8798,2,2026-03-26 14:15:00,completed,26.74,0.00,2.37,0,29.11
8799,2,2026-04-30 09:20:00,completed,46.91,0.00,4.16,0,51.07
8800,2,2025-12-21 15:15:00,completed,2.99,0.00,0.27,0,3.26
8801,3,2026-06-28 17:05:00,completed,27.96,0.00,2.48,0,30.44
8802,1,2026-03-20 16:50:00,completed,13.47,0.00,1.20,0,14.67
8803,2,2026-07-15 15:35:00,completed,86.15,2.00,7.47,0,91.62
8804,3,2026-02-05 09:20:00,partially_refunded,91.33,2.50,7.88,10.87,96.71
8805,3,2026-06-21 10:35:00,completed,103.86,0.00,9.22,0,113.08
8806,3,2026-04-05 20:50:00,completed,130.92,0.00,11.62,0,142.54
8807,1,2026-02-07 15:30:00,completed,36.74,0.50,3.22,0,39.46
8808,2,2026-05-23 10:35:00,completed,14.97,0.00,1.33,0,16.30
8809,3,2026-06-07 10:00:00,completed,23.96,1.00,2.04,0,25.00
8810,3,2025-11-02 12:00:00,completed,85.25,0.50,7.52,0,92.27
8811,2,2026-02-23 14:35:00,completed,84.77,0.00,7.52,0,92.29
8812,2,2026-05-18 20:20:00,completed,4.29,0.00,0.38,0,4.67
8813,1,2026-04-27 16:10:00,completed,25.44,0.00,2.26,0,27.70
8814,3,2026-04-10 15:05:00,completed,67.98,0.00,6.03,0,74.01
8815,2,2026-01-30 19:10:00,completed,91.16,1.50,7.96,0,97.62
8816,2,2026-06-24 16:40:00,completed,18.47,1.00,1.55,0,19.02
8817,2,2026-07-03 16:40:00,completed,91.34,0.00,8.11,0,99.45
8818,1,2026-04-05 12:10:00,completed,32.94,0.00,2.92,0,35.86
8819,2,2026-07-16 12:20:00,completed,53.89,3.00,4.52,0,55.41
8820,1,2026-01-01 16:50:00,completed,69.89,0.00,6.20,0,76.09
8821,3,2026-03-26 11:20:00,completed,45.70,1.50,3.92,0,48.12
8822,1,2025-12-16 14:50:00,completed,24.26,0.00,2.15,0,26.41
8823,3,2026-07-06 13:10:00,completed,31.96,0.00,2.84,0,34.80
8824,3,2026-03-09 20:55:00,completed,23.96,0.00,2.13,0,26.09
8825,1,2026-02-07 12:20:00,completed,17.96,0.00,1.59,0,19.55
8826,1,2025-12-24 20:05:00,completed,36.95,0.50,3.23,0,39.68
8827,3,2025-11-28 19:50:00,completed,95.15,0.00,8.44,0,103.59
8828,1,2026-07-09 13:00:00,completed,113.43,2.00,9.89,0,121.32
8829,2,2025-12-06 15:30:00,completed,17.97,0.00,1.59,0,19.56
8830,2,2026-06-08 09:50:00,completed,72.87,0.00,6.47,0,79.34
8831,3,2026-03-14 12:30:00,completed,20.97,1.50,1.73,0,21.20
8832,1,2025-11-26 20:30:00,completed,7.99,0.00,0.71,0,8.70
8833,2,2025-12-07 08:40:00,completed,14.48,0.00,1.29,0,15.77
8834,3,2026-06-17 10:50:00,completed,51.71,0.00,4.59,0,56.30
8835,2,2025-12-25 09:40:00,completed,71.88,6.50,5.80,0,71.18
8836,3,2026-04-05 09:00:00,completed,70.87,1.00,6.20,0,76.07
8837,3,2026-07-14 16:40:00,completed,37.53,2.50,3.11,0,38.14
8838,2,2026-06-04 20:30:00,completed,31.45,0.00,2.79,0,34.24
8839,1,2026-06-20 10:05:00,completed,13.96,0.50,1.19,0,14.65
8840,3,2026-06-07 16:50:00,completed,79.59,0.00,7.06,0,86.65
8841,3,2025-11-23 11:15:00,completed,8.98,0.00,0.80,0,9.78
8842,1,2026-03-06 13:25:00,completed,48.54,1.00,4.22,0,51.76
8843,3,2026-04-08 17:10:00,completed,44.93,0.00,3.99,0,48.92
8844,2,2025-11-23 08:25:00,completed,33.12,0.00,2.94,0,36.06
8845,1,2026-03-16 14:25:00,completed,106.43,1.00,9.36,0,114.79
8846,2,2026-05-27 09:50:00,completed,53.79,2.00,4.60,0,56.39
8847,3,2026-04-02 09:15:00,partially_refunded,64.30,0.00,5.71,26.11,70.01
8848,2,2026-07-18 18:00:00,completed,61.49,3.50,5.15,0,63.14
8849,2,2026-02-10 20:25:00,completed,69.37,0.00,6.16,0,75.53
8850,2,2026-04-03 08:55:00,completed,68.38,2.50,5.85,0,71.73
8851,2,2026-04-27 14:45:00,completed,31.92,0.00,2.83,0,34.75
8852,2,2026-01-04 12:20:00,completed,14.97,0.00,1.33,0,16.30
8853,3,2025-11-11 15:55:00,completed,51.00,1.00,4.44,0,54.44
8854,2,2026-05-17 17:05:00,partially_refunded,69.94,3.50,5.90,14.67,72.34
8855,1,2026-03-07 19:25:00,voided,0,0,0,0,0
8856,2,2026-02-16 18:40:00,completed,94.02,2.00,8.17,0,100.19
8857,2,2026-06-24 11:00:00,completed,4.29,0.00,0.38,0,4.67
8858,3,2025-12-02 11:25:00,completed,13.47,2.00,1.02,0,12.49
8859,1,2025-12-29 08:30:00,completed,68.88,1.00,6.02,0,73.90
8860,2,2026-06-21 19:00:00,completed,56.71,2.00,4.86,0,59.57
8861,2,2026-07-11 09:30:00,completed,94.89,1.50,8.29,0,101.68
8862,3,2025-11-06 11:30:00,completed,24.95,0.00,2.21,0,27.16
8863,1,2026-01-31 08:10:00,completed,36.95,1.00,3.19,0,39.14
8864,2,2026-01-02 18:50:00,completed,63.79,0.00,5.66,0,69.45
8865,1,2025-12-25 15:25:00,completed,105.27,0.00,9.34,0,114.61
8866,1,2026-05-13 16:30:00,completed,16.36,0.00,1.45,0,17.81
8867,2,2026-06-05 13:15:00,completed,85.24,0.00,7.57,0,92.81
8868,1,2026-07-25 14:45:00,completed,6.98,0.00,0.62,0,7.60
8869,3,2026-03-18 20:50:00,completed,29.45,0.00,2.61,0,32.06
8870,1,2026-01-04 10:55:00,completed,20.97,0.00,1.86,0,22.83
8871,3,2026-05-16 12:20:00,completed,10.98,0.00,0.97,0,11.95
8872,3,2025-11-26 15:40:00,voided,0,0,0,0,0
8873,2,2025-11-20 20:45:00,completed,52.93,2.00,4.52,0,55.45
8874,2,2026-05-06 20:10:00,completed,8.58,1.00,0.67,0,8.25
8875,3,2026-03-21 12:35:00,completed,19.47,3.00,1.46,0,17.93
8876,1,2026-03-24 15:35:00,completed,64.28,0.00,5.70,0,69.98
8877,1,2025-11-28 13:55:00,completed,35.92,0.00,3.19,0,39.11
8878,2,2026-01-24 16:00:00,completed,14.07,0.00,1.25,0,15.32
8879,1,2025-12-06 18:35:00,completed,8.98,0.00,0.80,0,9.78
8880,3,2026-07-14 13:50:00,completed,40.11,1.50,3.43,0,42.04
8881,2,2026-01-20 11:40:00,completed,11.98,1.00,0.97,0,11.95
8882,2,2026-07-08 15:35:00,completed,67.49,1.00,5.90,0,72.39
8883,3,2026-07-13 12:20:00,completed,9.98,1.00,0.80,0,9.78
8884,3,2025-12-25 16:05:00,completed,24.26,0.00,2.15,0,26.41
8885,3,2026-03-14 12:10:00,completed,23.96,0.00,2.13,0,26.09
8886,3,2026-02-03 14:15:00,completed,3.29,0.00,0.29,0,3.58
8887,3,2026-07-09 19:40:00,completed,34.03,0.00,3.02,0,37.05
8888,3,2025-12-15 20:20:00,completed,88.88,0.00,7.89,0,96.77
8889,3,2025-12-07 20:30:00,completed,21.25,0.00,1.89,0,23.14
8890,1,2025-12-30 12:15:00,completed,3.49,0.00,0.31,0,3.80
8891,3,2026-01-28 12:20:00,completed,30.12,0.00,2.67,0,32.79
8892,3,2026-07-02 09:50:00,completed,24.84,0.00,2.20,0,27.04
8893,3,2025-12-05 09:15:00,completed,67.68,0.00,6.01,0,73.69
8894,3,2026-03-07 11:10:00,completed,48.09,1.50,4.13,0,50.72
8895,2,2026-06-07 19:25:00,partially_refunded,60.50,2.50,5.15,15.10,63.15
8896,2,2026-03-10 08:10:00,completed,54.10,0.00,4.80,0,58.90
8897,1,2026-02-01 11:50:00,completed,64.80,0.00,5.75,0,70.55
8898,2,2026-05-21 10:05:00,completed,70.40,0.50,6.20,0,76.10
8899,1,2026-03-23 18:10:00,completed,39.24,0.00,3.48,0,42.72
8900,3,2026-06-30 20:05:00,completed,115.33,4.00,9.88,0,121.21
8901,2,2026-01-03 15:25:00,completed,103.16,0.00,9.16,0,112.32
8902,1,2026-06-23 14:20:00,completed,95.86,0.00,8.51,0,104.37
8903,2,2026-05-21 12:55:00,completed,24.65,1.50,2.05,0,25.20
8904,3,2025-11-21 12:10:00,completed,135.84,0.00,12.06,0,147.90
8905,3,2026-06-01 16:30:00,completed,49.42,0.00,4.39,0,53.81
8906,3,2026-03-08 20:20:00,completed,14.97,1.00,1.24,0,15.21
8907,3,2026-01-03 11:30:00,completed,5.29,0.00,0.47,0,5.76
8908,1,2025-11-27 10:45:00,completed,53.40,0.50,4.69,0,57.59
8909,1,2026-07-17 10:05:00,completed,79.26,2.50,6.81,0,83.57
8910,2,2026-07-13 15:00:00,completed,30.47,0.00,2.70,0,33.17
8911,3,2025-11-03 20:25:00,completed,25.96,1.00,2.22,0,27.18
8912,2,2025-11-02 11:40:00,completed,61.88,0.00,5.49,0,67.37
8913,3,2026-02-05 17:45:00,completed,71.69,0.00,6.36,0,78.05
8914,2,2026-05-26 08:30:00,completed,25.75,2.00,2.11,0,25.86
8915,3,2026-01-19 16:35:00,completed,113.34,0.00,10.06,0,123.40
8916,1,2025-11-21 14:45:00,completed,73.39,0.00,6.51,0,79.90
8917,3,2026-02-28 16:05:00,partially_refunded,40.92,5.00,3.19,3.62,39.11
8918,2,2025-12-02 10:15:00,completed,111.84,0.00,9.93,0,121.77
8919,3,2025-12-27 12:15:00,completed,55.38,0.00,4.91,0,60.29
8920,3,2026-06-18 09:50:00,completed,32.44,2.00,2.70,0,33.14
8921,2,2025-11-03 13:55:00,completed,103.81,1.00,9.12,0,111.93
8922,1,2025-11-30 14:40:00,completed,72.73,1.00,6.37,0,78.10
8923,1,2026-04-06 11:55:00,completed,6.99,1.00,0.53,0,6.52
8924,2,2026-07-27 09:45:00,completed,37.93,0.00,3.37,0,41.30
8925,3,2025-12-24 16:05:00,completed,21.16,0.00,1.88,0,23.04
8926,3,2026-03-15 14:10:00,completed,40.21,0.50,3.52,0,43.23
8927,2,2026-02-07 11:40:00,completed,50.79,1.00,4.42,0,54.21
8928,3,2026-06-21 19:55:00,completed,47.23,1.00,4.10,0,50.33
8929,3,2025-11-28 16:25:00,completed,54.50,0.00,4.84,0,59.34
8930,1,2026-02-14 18:35:00,completed,62.90,1.00,5.49,0,67.39
8931,1,2026-07-11 12:55:00,completed,3.49,0.00,0.31,0,3.80
8932,3,2026-07-23 17:25:00,completed,3.49,0.00,0.31,0,3.80
8933,3,2026-04-01 18:30:00,completed,19.96,0.00,1.77,0,21.73
8934,1,2026-06-26 08:25:00,completed,96.24,2.50,8.32,0,102.06
8935,2,2025-11-14 09:45:00,completed,96.06,1.50,8.39,0,102.95
8936,3,2025-11-07 16:40:00,completed,68.29,2.00,5.88,0,72.17
8937,1,2026-01-10 19:30:00,completed,89.83,3.00,7.71,0,94.54
8938,2,2026-06-15 13:20:00,completed,4.99,0.00,0.44,0,5.43
8939,1,2026-05-11 11:35:00,completed,49.68,0.00,4.41,0,54.09
8940,1,2026-04-08 10:00:00,completed,19.96,0.00,1.77,0,21.73
8941,2,2025-11-20 18:25:00,completed,115.01,0.00,10.21,0,125.22
8942,1,2025-12-12 10:10:00,completed,18.76,1.00,1.58,0,19.34
8943,2,2026-06-26 15:05:00,completed,84.06,3.50,7.15,0,87.71
8944,2,2025-11-10 12:35:00,completed,47.70,2.00,4.06,0,49.76
8945,3,2025-12-25 18:20:00,voided,0,0,0,0,0
8946,2,2026-02-19 20:35:00,completed,19.55,0.00,1.74,0,21.29
8947,1,2026-02-24 18:10:00,completed,74.97,0.50,6.61,0,81.08
8948,1,2026-03-03 14:35:00,completed,60.00,1.50,5.19,0,63.69
8949,2,2026-01-18 18:25:00,completed,62.00,1.50,5.37,0,65.87
8950,2,2026-03-16 17:00:00,completed,62.00,0.00,5.50,0,67.50
8951,3,2025-11-23 15:00:00,completed,50.01,1.00,4.35,0,53.36
8952,2,2026-06-29 15:20:00,completed,51.21,0.00,4.54,0,55.75
8953,1,2026-05-25 14:15:00,completed,5.98,0.00,0.53,0,6.51
8954,3,2026-02-11 12:30:00,completed,46.92,0.50,4.12,0,50.54
8955,3,2026-07-04 15:25:00,completed,8.15,0.50,0.68,0,8.33
8956,2,2026-07-13 10:00:00,completed,67.64,0.00,6.00,0,73.64
8957,1,2025-11-11 11:40:00,completed,33.52,0.00,2.97,0,36.49
8958,3,2026-05-26 11:05:00,completed,67.55,1.50,5.86,0,71.91
8959,2,2026-06-27 17:45:00,completed,60.77,3.50,5.08,0,62.35
8960,3,2026-07-11 14:50:00,completed,122.83,4.00,10.55,0,129.38
8961,3,2026-03-15 12:50:00,completed,93.22,2.00,8.10,0,99.32
8962,1,2026-07-05 09:25:00,completed,4.99,0.00,0.44,0,5.43
8963,1,2026-03-30 09:05:00,completed,124.91,0.50,11.04,0,135.45
8964,3,2026-03-12 13:40:00,completed,56.79,0.79,4.97,0,60.97
8965,2,2026-05-21 20:55:00,completed,36.93,0.50,3.23,0,39.66
8966,2,2026-04-25 20:40:00,completed,47.43,0.00,4.21,0,51.64
8967,1,2026-05-16 16:00:00,completed,36.63,0.00,3.25,0,39.88
8968,2,2025-12-13 12:30:00,completed,56.29,3.00,4.73,0,58.02
8969,3,2026-05-18 20:05:00,completed,31.96,0.00,2.84,0,34.80
8970,1,2025-12-02 17:50:00,completed,83.47,1.50,7.27,0,89.24
8971,2,2026-03-22 08:40:00,completed,84.04,5.00,7.01,0,86.05
8972,3,2026-03-11 15:30:00,completed,53.93,1.00,4.70,0,57.63
8973,1,2026-05-12 19:25:00,completed,67.07,1.00,5.86,0,71.93
8974,3,2026-01-21 13:15:00,completed,32.42,0.00,2.88,0,35.30
8975,2,2025-12-29 11:45:00,completed,56.86,0.00,5.05,0,61.91
8976,3,2026-06-10 14:35:00,completed,25.83,0.00,2.29,0,28.12
8977,3,2026-06-26 19:25:00,completed,46.51,0.00,4.13,0,50.64
8978,2,2026-06-04 19:40:00,completed,56.41,0.00,5.01,0,61.42
8979,1,2026-04-24 19:55:00,completed,51.10,0.50,4.49,0,55.09
8980,3,2026-02-16 09:40:00,completed,33.92,0.00,3.01,0,36.93
8981,3,2026-04-19 20:25:00,completed,80.35,1.00,7.04,0,86.39
8982,1,2026-04-30 14:00:00,completed,47.51,2.50,3.99,0,49.00
8983,3,2026-02-19 15:35:00,completed,83.26,0.00,7.39,0,90.65
8984,3,2026-05-14 14:50:00,partially_refunded,84.93,0.00,7.54,3.58,92.47
8985,3,2026-02-08 20:10:00,completed,57.88,1.50,5.00,0,61.38
8986,2,2026-01-18 09:45:00,completed,41.33,0.50,3.62,0,44.45
8987,3,2026-05-04 18:15:00,completed,60.07,2.00,5.15,0,63.22
8988,3,2026-03-04 09:40:00,completed,41.60,0.00,3.69,0,45.29
8989,3,2026-02-27 15:40:00,completed,104.52,2.50,9.05,0,111.07
8990,2,2026-07-15 10:05:00,completed,65.92,0.00,5.85,0,71.77
8991,2,2026-05-17 11:45:00,completed,33.44,0.50,2.92,0,35.86
8992,3,2025-12-30 14:05:00,completed,50.92,0.00,4.52,0,55.44
8993,1,2026-07-12 14:10:00,completed,55.50,1.50,4.79,0,58.79
8994,3,2026-07-09 15:20:00,completed,54.68,1.00,4.76,0,58.44
8995,1,2026-03-21 12:35:00,completed,68.71,1.50,5.96,0,73.17
8996,3,2026-05-14 09:15:00,partially_refunded,62.93,0.00,5.59,22.83,68.52
8997,2,2026-02-07 10:45:00,completed,9.38,0.00,0.83,0,10.21
8998,2,2026-04-29 14:20:00,completed,31.04,0.00,2.75,0,33.79
8999,2,2025-12-02 17:00:00,completed,113.84,1.50,9.97,0,122.31
9000,2,2025-12-24 18:10:00,completed,54.92,0.00,4.87,0,59.79
9001,3,2026-04-23 14:35:00,completed,63.89,1.50,5.54,0,67.93
9002,2,2026-02-15 14:15:00,completed,68.90,0.50,6.07,0,74.47
9003,1,2026-02-26 18:40:00,completed,55.19,0.00,4.90,0,60.09
9004,2,2026-06-17 20:10:00,completed,36.93,2.50,3.06,0,37.49
9005,3,2026-03-20 15:20:00,completed,70.82,0.00,6.29,0,77.11
9006,1,2026-02-15 10:15:00,completed,31.25,0.00,2.77,0,34.02
9007,1,2026-07-01 09:25:00,completed,25.98,0.00,2.31,0,28.29
9008,1,2025-12-15 19:45:00,completed,78.64,2.50,6.76,0,82.90
9009,3,2026-05-16 13:30:00,completed,53.10,0.00,4.71,0,57.81
9010,2,2026-04-30 19:40:00,completed,24.43,0.00,2.17,0,26.60
9011,3,2026-06-04 12:40:00,completed,77.47,1.00,6.79,0,83.26
9012,1,2025-12-22 11:40:00,completed,55.68,3.00,4.68,0,57.36
9013,2,2026-03-08 17:30:00,completed,39.51,3.00,3.24,0,39.75
9014,3,2026-04-23 09:20:00,completed,40.33,0.00,3.58,0,43.91
9015,1,2026-07-01 11:55:00,completed,90.70,5.50,7.56,0,92.76
9016,3,2026-01-19 09:50:00,completed,57.11,0.00,5.07,0,62.18
9017,1,2026-02-01 17:55:00,completed,4.99,0.00,0.44,0,5.43
