adjustment_id,store_id,product_id,adjustment_time,adjustment_type,quantity_delta,notes
1399,1,32,2026-05-30 07:30:00,delivery,60,Inventory received for purchase order 314
1400,1,33,2026-05-30 07:30:00,delivery,84,Inventory received for purchase order 314
1401,1,18,2026-05-30 07:30:00,delivery,48,Inventory received for purchase order 315
1402,1,21,2026-05-30 07:30:00,delivery,72,Inventory received for purchase order 315
1403,1,23,2026-05-30 07:30:00,delivery,56,Inventory received for purchase order 315
1404,1,31,2026-05-30 07:30:00,delivery,60,Inventory received for purchase order 315
1405,1,37,2026-05-30 07:30:00,delivery,72,Inventory received for purchase order 315
1406,1,39,2026-05-30 07:30:00,delivery,70,Inventory received for purchase order 315
1407,1,1,2026-05-30 07:30:00,delivery,72,Inventory received for purchase order 316
1408,1,5,2026-05-30 07:30:00,delivery,80,Inventory received for purchase order 316
1409,1,10,2026-05-30 07:30:00,delivery,48,Inventory received for purchase order 316
1410,1,19,2026-05-30 07:30:00,delivery,50,Inventory received for purchase order 316
1411,1,40,2026-05-30 07:30:00,delivery,72,Inventory received for purchase order 316
1412,1,41,2026-05-30 07:30:00,delivery,56,Inventory received for purchase order 316
1413,1,47,2026-05-31 07:30:00,delivery,56,Inventory received for purchase order 317
1414,1,3,2026-06-08 07:30:00,delivery,60,Inventory received for purchase order 318
1415,1,9,2026-06-08 07:30:00,delivery,40,Inventory received for purchase order 318
1416,1,11,2026-06-08 07:30:00,delivery,100,Inventory received for purchase order 318
1417,1,15,2026-06-08 07:30:00,delivery,96,Inventory received for purchase order 318
1418,1,10,2026-06-05 07:30:00,delivery,48,Inventory received for purchase order 319
1419,1,14,2026-06-05 07:30:00,delivery,48,Inventory received for purchase order 319
1420,1,24,2026-06-05 07:30:00,delivery,60,Inventory received for purchase order 319
1421,1,26,2026-06-05 07:30:00,delivery,77,Inventory received for purchase order 319
1422,1,27,2026-06-05 07:30:00,delivery,72,Inventory received for purchase order 319
1423,1,37,2026-06-05 07:30:00,delivery,56,Inventory received for purchase order 319
1424,1,41,2026-06-06 07:30:00,delivery,72,Inventory received for purchase order 320
1425,1,7,2026-06-06 07:30:00,delivery,36,Inventory received for purchase order 321
1426,1,25,2026-06-06 07:30:00,delivery,60,Inventory received for purchase order 321
1427,1,29,2026-06-06 07:30:00,delivery,96,Inventory received for purchase order 321
1428,1,30,2026-06-06 07:30:00,delivery,72,Inventory received for purchase order 321
1429,1,36,2026-06-06 07:30:00,delivery,60,Inventory received for purchase order 321
1430,1,16,2026-06-06 07:30:00,delivery,48,Inventory received for purchase order 322
1431,1,18,2026-06-06 07:30:00,delivery,90,Inventory received for purchase order 322
1432,1,22,2026-06-06 07:30:00,delivery,60,Inventory received for purchase order 322
1433,1,43,2026-06-06 07:30:00,delivery,60,Inventory received for purchase order 322
1434,1,19,2026-06-07 07:30:00,delivery,69,Inventory received for purchase order 323
1435,1,20,2026-06-07 07:30:00,delivery,57,Inventory received for purchase order 323
1436,1,34,2026-06-07 07:30:00,delivery,57,Inventory received for purchase order 323
1437,1,35,2026-06-07 07:30:00,delivery,57,Inventory received for purchase order 323
1438,1,47,2026-06-07 07:30:00,delivery,57,Inventory received for purchase order 323
1439,1,28,2026-06-08 07:30:00,delivery,72,Inventory received for purchase order 324
1440,1,40,2026-06-08 07:30:00,delivery,32,Inventory received for purchase order 324
1441,1,17,2026-06-05 07:30:00,delivery,48,Inventory received for purchase order 325
1442,1,33,2026-06-05 07:30:00,delivery,54,Inventory received for purchase order 325
1443,1,2,2026-06-06 07:30:00,delivery,40,Inventory received for purchase order 326
1444,1,5,2026-06-06 07:30:00,delivery,72,Inventory received for purchase order 326
1445,1,13,2026-06-06 07:30:00,delivery,72,Inventory received for purchase order 326
1446,1,21,2026-06-06 07:30:00,delivery,72,Inventory received for purchase order 326
1447,1,23,2026-06-06 07:30:00,delivery,56,Inventory received for purchase order 326
1448,1,31,2026-06-06 07:30:00,delivery,84,Inventory received for purchase order 326
1449,1,45,2026-06-06 07:30:00,delivery,48,Inventory received for purchase order 327
1450,1,48,2026-06-06 07:30:00,delivery,60,Inventory received for purchase order 327
1451,1,1,2026-06-06 07:30:00,delivery,72,Inventory received for purchase order 328
1452,1,32,2026-06-06 07:30:00,delivery,40,Inventory received for purchase order 328
1453,1,39,2026-06-06 07:30:00,delivery,80,Inventory received for purchase order 328
1454,1,44,2026-06-06 07:30:00,delivery,60,Inventory received for purchase order 328
1455,1,46,2026-06-06 07:30:00,delivery,48,Inventory received for purchase order 328
1456,1,3,2026-06-14 07:30:00,delivery,60,Inventory received for purchase order 329
1457,1,9,2026-06-14 07:30:00,delivery,20,Inventory received for purchase order 329
1458,1,15,2026-06-14 07:30:00,delivery,47,Inventory received for purchase order 329
1459,1,20,2026-06-14 07:30:00,delivery,72,Inventory received for purchase order 329
1460,1,2,2026-06-15 07:30:00,delivery,60,Inventory received for purchase order 330
1461,1,7,2026-06-15 07:30:00,delivery,32,Inventory received for purchase order 330
1462,1,14,2026-06-15 07:30:00,delivery,48,Inventory received for purchase order 330
1463,1,22,2026-06-15 07:30:00,delivery,72,Inventory received for purchase order 330
1464,1,48,2026-06-15 07:30:00,delivery,48,Inventory received for purchase order 330
1465,1,25,2026-06-12 07:30:00,delivery,72,Inventory received for purchase order 331
1466,1,30,2026-06-12 07:30:00,delivery,36,Inventory received for purchase order 331
1467,1,34,2026-06-13 07:30:00,delivery,60,Inventory received for purchase order 332
1468,1,46,2026-06-13 07:30:00,delivery,72,Inventory received for purchase order 332
1469,1,13,2026-06-13 07:30:00,delivery,40,Inventory received for purchase order 333
1470,1,27,2026-06-13 07:30:00,delivery,24,Inventory received for purchase order 333
1471,1,28,2026-06-13 07:30:00,delivery,64,Inventory received for purchase order 333
1472,1,35,2026-06-13 07:30:00,delivery,60,Inventory received for purchase order 333
1473,1,44,2026-06-13 07:30:00,delivery,72,Inventory received for purchase order 333
1474,1,16,2026-06-13 07:30:00,delivery,60,Inventory received for purchase order 334
1475,1,24,2026-06-13 07:30:00,delivery,72,Inventory received for purchase order 334
1476,1,26,2026-06-13 07:30:00,delivery,40,Inventory received for purchase order 334
1477,1,29,2026-06-13 07:30:00,delivery,20,Inventory received for purchase order 334
1478,1,36,2026-06-13 07:30:00,delivery,72,Inventory received for purchase order 334
1479,1,43,2026-06-13 07:30:00,delivery,72,Inventory received for purchase order 334
1480,1,45,2026-06-14 07:30:00,delivery,48,Inventory received for purchase order 335
1481,1,11,2026-06-15 07:30:00,delivery,48,Inventory received for purchase order 336
1482,1,17,2026-06-15 07:30:00,delivery,48,Inventory received for purchase order 336
1483,1,33,2026-06-15 07:30:00,delivery,48,Inventory received for purchase order 336
1484,1,37,2026-06-15 07:30:00,delivery,48,Inventory received for purchase order 336
1485,1,18,2026-06-12 07:30:00,delivery,56,Inventory received for purchase order 337
1486,1,21,2026-06-12 07:30:00,delivery,48,Inventory received for purchase order 337
1487,1,23,2026-06-12 07:30:00,delivery,80,Inventory received for purchase order 337
1488,1,31,2026-06-12 07:30:00,delivery,60,Inventory received for purchase order 337
1489,1,39,2026-06-12 07:30:00,delivery,50,Inventory received for purchase order 337
1490,1,1,2026-06-13 07:30:00,delivery,72,Inventory received for purchase order 338
1491,1,5,2026-06-13 07:30:00,delivery,24,Inventory received for purchase order 338
1492,1,10,2026-06-13 07:30:00,delivery,72,Inventory received for purchase order 338
1493,1,19,2026-06-13 07:30:00,delivery,30,Inventory received for purchase order 338
1494,1,32,2026-06-13 07:30:00,delivery,60,Inventory received for purchase order 338
1495,1,40,2026-06-13 07:30:00,delivery,71,Inventory received for purchase order 338
1496,1,41,2026-06-13 07:30:00,delivery,56,Inventory received for purchase order 339
1497,1,47,2026-06-13 07:30:00,delivery,32,Inventory received for purchase order 339
1498,1,3,2026-06-20 07:30:00,delivery,38,Inventory received for purchase order 340
1499,1,9,2026-06-20 07:30:00,delivery,48,Inventory received for purchase order 340
1500,1,11,2026-06-20 07:30:00,delivery,57,Inventory received for purchase order 340
1501,1,15,2026-06-20 07:30:00,delivery,46,Inventory received for purchase order 340
1502,1,10,2026-06-21 07:30:00,delivery,48,Inventory received for purchase order 341
1503,1,14,2026-06-21 07:30:00,delivery,72,Inventory received for purchase order 341
1504,1,24,2026-06-21 07:30:00,delivery,20,Inventory received for purchase order 341
1505,1,26,2026-06-21 07:30:00,delivery,66,Inventory received for purchase order 341
1506,1,37,2026-06-21 07:30:00,delivery,32,Inventory received for purchase order 341
1507,1,41,2026-06-21 07:30:00,delivery,66,Inventory received for purchase order 341
1508,1,7,2026-06-22 07:30:00,delivery,72,Inventory received for purchase order 342
1509,1,25,2026-06-22 07:30:00,delivery,60,Inventory received for purchase order 342
1510,1,29,2026-06-22 07:30:00,delivery,48,Inventory received for purchase order 342
1511,1,30,2026-06-22 07:30:00,delivery,72,Inventory received for purchase order 342
1512,1,36,2026-06-22 07:30:00,delivery,40,Inventory received for purchase order 342
1513,1,16,2026-06-19 07:30:00,delivery,72,Inventory received for purchase order 343
1514,1,18,2026-06-19 07:30:00,delivery,72,Inventory received for purchase order 343
1515,1,22,2026-06-19 07:30:00,delivery,48,Inventory received for purchase order 343
1516,1,19,2026-06-20 07:30:00,delivery,72,Inventory received for purchase order 344
1517,1,20,2026-06-20 07:30:00,delivery,50,Inventory received for purchase order 344
1518,1,27,2026-06-20 07:30:00,delivery,72,Inventory received for purchase order 344
1519,1,34,2026-06-20 07:30:00,delivery,48,Inventory received for purchase order 344
1520,1,47,2026-06-20 07:30:00,delivery,60,Inventory received for purchase order 344
1521,1,28,2026-06-20 07:30:00,delivery,66,Inventory received for purchase order 345
1522,1,40,2026-06-20 07:30:00,delivery,80,Inventory received for purchase order 345
1523,1,43,2026-06-20 07:30:00,delivery,48,Inventory received for purchase order 345
1524,1,17,2026-06-20 07:30:00,delivery,72,Inventory received for purchase order 346
1525,1,33,2026-06-20 07:30:00,delivery,66,Inventory received for purchase order 346
1526,1,2,2026-06-21 07:30:00,delivery,60,Inventory received for purchase order 347
1527,1,5,2026-06-21 07:30:00,delivery,72,Inventory received for purchase order 347
1528,1,13,2026-06-21 07:30:00,delivery,72,Inventory received for purchase order 347
1529,1,21,2026-06-21 07:30:00,delivery,72,Inventory received for purchase order 347
1530,1,23,2026-06-21 07:30:00,delivery,56,Inventory received for purchase order 347
1531,1,31,2026-06-21 07:30:00,delivery,48,Inventory received for purchase order 347
1532,1,35,2026-06-22 07:30:00,delivery,95,Inventory received for purchase order 348
1533,1,45,2026-06-22 07:30:00,delivery,72,Inventory received for purchase order 348
1534,1,48,2026-06-22 07:30:00,delivery,40,Inventory received for purchase order 348
1535,1,1,2026-06-19 07:30:00,delivery,72,Inventory received for purchase order 349
1536,1,32,2026-06-19 07:30:00,delivery,40,Inventory received for purchase order 349
1537,1,39,2026-06-19 07:30:00,delivery,60,Inventory received for purchase order 349
1538,1,44,2026-06-19 07:30:00,delivery,50,Inventory received for purchase order 349
1539,1,46,2026-06-19 07:30:00,delivery,72,Inventory received for purchase order 349
1540,1,3,2026-06-27 07:30:00,delivery,60,Inventory received for purchase order 350
1541,1,9,2026-06-27 07:30:00,delivery,70,Inventory received for purchase order 350
1542,1,15,2026-06-27 07:30:00,delivery,96,Inventory received for purchase order 350
1543,1,20,2026-06-27 07:30:00,delivery,72,Inventory received for purchase order 350
1544,1,21,2026-06-27 07:30:00,delivery,32,Inventory received for purchase order 350
1545,1,7,2026-06-27 07:30:00,delivery,16,Inventory received for purchase order 351
1546,1,14,2026-06-27 07:30:00,delivery,48,Inventory received for purchase order 351
1547,1,22,2026-06-27 07:30:00,delivery,54,Inventory received for purchase order 351
1548,1,27,2026-06-27 07:30:00,delivery,36,Inventory received for purchase order 351
1549,1,48,2026-06-27 07:30:00,delivery,96,Inventory received for purchase order 351
1550,1,25,2026-06-27 07:30:00,delivery,72,Inventory received for purchase order 352
1551,1,26,2026-06-27 07:30:00,delivery,72,Inventory received for purchase order 352
1552,1,30,2026-06-27 07:30:00,delivery,36,Inventory received for purchase order 352
1553,1,34,2026-06-28 07:30:00,delivery,60,Inventory received for purchase order 353
1554,1,43,2026-06-28 07:30:00,delivery,30,Inventory received for purchase order 353
1555,1,46,2026-06-28 07:30:00,delivery,24,Inventory received for purchase order 353
1556,1,13,2026-06-29 07:30:00,delivery,40,Inventory received for purchase order 354
1557,1,28,2026-06-29 07:30:00,delivery,64,Inventory received for purchase order 354
1558,1,35,2026-06-29 07:30:00,delivery,20,Inventory received for purchase order 354
1559,1,44,2026-06-29 07:30:00,delivery,72,Inventory received for purchase order 354
1560,1,47,2026-06-29 07:30:00,delivery,40,Inventory received for purchase order 354
1561,1,16,2026-06-26 07:30:00,delivery,40,Inventory received for purchase order 355
1562,1,24,2026-06-26 07:30:00,delivery,72,Inventory received for purchase order 355
1563,1,29,2026-06-26 07:30:00,delivery,60,Inventory received for purchase order 355
1564,1,36,2026-06-26 07:30:00,delivery,48,Inventory received for purchase order 355
1565,1,45,2026-06-26 07:30:00,delivery,40,Inventory received for purchase order 355
1566,1,11,2026-06-27 07:30:00,delivery,78,Inventory received for purchase order 356
1567,1,17,2026-06-27 07:30:00,delivery,48,Inventory received for purchase order 356
1568,1,32,2026-06-27 07:30:00,delivery,84,Inventory received for purchase order 356
1569,1,33,2026-06-27 07:30:00,delivery,53,Inventory received for purchase order 356
1570,1,2,2026-06-27 07:30:00,delivery,77,Inventory received for purchase order 357
1571,1,18,2026-06-27 07:30:00,delivery,69,Inventory received for purchase order 357
1572,1,23,2026-06-27 07:30:00,delivery,38,Inventory received for purchase order 357
